inventory_id,film_id,store_id,last_update
1258,279,1,2025-01-29 21:59:44.983815
1259,279,1,2025-01-29 21:59:44.983815
1260,280,1,2025-01-29 21:59:44.983815
1261,280,1,2025-01-29 21:59:44.983815
1262,280,1,2025-01-29 21:59:44.983815
1263,280,1,2025-01-29 21:59:44.983815
1264,280,2,2025-01-29 21:59:44.983815
1265,280,2,2025-01-29 21:59:44.983815
1266,281,1,2025-01-29 21:59:44.983815
1267,281,1,2025-01-29 21:59:44.983815
1268,281,2,2025-01-29 21:59:44.983815
1269,281,2,2025-01-29 21:59:44.983815
1270,281,2,2025-01-29 21:59:44.983815
1271,281,2,2025-01-29 21:59:44.983815
1272,282,1,2025-01-29 21:59:44.983815
1273,282,1,2025-01-29 21:59:44.983815
1274,282,1,2025-01-29 21:59:44.983815
1275,282,2,2025-01-29 21:59:44.983815
1276,282,2,2025-01-29 21:59:44.983815
1277,282,2,2025-01-29 21:59:44.983815
1278,283,1,2025-01-29 21:59:44.983815
1279,283,1,2025-01-29 21:59:44.983815
1280,283,1,2025-01-29 21:59:44.983815
1281,284,1,2025-01-29 21:59:44.983815
1282,284,1,2025-01-29 21:59:44.983815
1283,284,1,2025-01-29 21:59:44.983815
1284,284,2,2025-01-29 21:59:44.983815
1285,284,2,2025-01-29 21:59:44.983815
1286,284,2,2025-01-29 21:59:44.983815
1287,284,2,2025-01-29 21:59:44.983815
1288,285,1,2025-01-29 21:59:44.983815
1289,285,1,2025-01-29 21:59:44.983815
1290,285,1,2025-01-29 21:59:44.983815
1291,285,2,2025-01-29 21:59:44.983815
1292,285,2,2025-01-29 21:59:44.983815
1293,285,2,2025-01-29 21:59:44.983815
1294,285,2,2025-01-29 21:59:44.983815
1295,286,1,2025-01-29 21:59:44.983815
1296,286,1,2025-01-29 21:59:44.983815
1297,286,2,2025-01-29 21:59:44.983815
1298,286,2,2025-01-29 21:59:44.983815
1299,286,2,2025-01-29 21:59:44.983815
1300,287,1,2025-01-29 21:59:44.983815
1301,287,1,2025-01-29 21:59:44.983815
1302,287,2,2025-01-29 21:59:44.983815
1303,287,2,2025-01-29 21:59:44.983815
1304,288,1,2025-01-29 21:59:44.983815
1305,288,1,2025-01-29 21:59:44.983815
1306,288,2,2025-01-29 21:59:44.983815
1307,288,2,2025-01-29 21:59:44.983815
1308,288,2,2025-01-29 21:59:44.983815
1309,288,2,2025-01-29 21:59:44.983815
1310,289,1,2025-01-29 21:59:44.983815
1311,289,1,2025-01-29 21:59:44.983815
1312,290,1,2025-01-29 21:59:44.983815
1313,290,1,2025-01-29 21:59:44.983815
1314,290,1,2025-01-29 21:59:44.983815
1315,291,1,2025-01-29 21:59:44.983815
1316,291,1,2025-01-29 21:59:44.983815
1317,291,1,2025-01-29 21:59:44.983815
1318,291,1,2025-01-29 21:59:44.983815
1319,292,1,2025-01-29 21:59:44.983815
1320,292,1,2025-01-29 21:59:44.983815
1321,292,1,2025-01-29 21:59:44.983815
1322,292,2,2025-01-29 21:59:44.983815
1323,292,2,2025-01-29 21:59:44.983815
1324,292,2,2025-01-29 21:59:44.983815
1325,293,1,2025-01-29 21:59:44.983815
1326,293,1,2025-01-29 21:59:44.983815
1327,293,2,2025-01-29 21:59:44.983815
1328,293,2,2025-01-29 21:59:44.983815
1329,293,2,2025-01-29 21:59:44.983815
1330,294,1,2025-01-29 21:59:44.983815
1331,294,1,2025-01-29 21:59:44.983815
1332,294,2,2025-01-29 21:59:44.983815
1333,294,2,2025-01-29 21:59:44.983815
1334,294,2,2025-01-29 21:59:44.983815
1335,295,1,2025-01-29 21:59:44.983815
1336,295,1,2025-01-29 21:59:44.983815
1337,295,1,2025-01-29 21:59:44.983815
1338,295,1,2025-01-29 21:59:44.983815
1339,295,2,2025-01-29 21:59:44.983815
1340,295,2,2025-01-29 21:59:44.983815
1341,295,2,2025-01-29 21:59:44.983815
1342,295,2,2025-01-29 21:59:44.983815
1343,296,1,2025-01-29 21:59:44.983815
1344,296,1,2025-01-29 21:59:44.983815
1345,296,1,2025-01-29 21:59:44.983815
1346,296,1,2025-01-29 21:59:44.983815
1347,297,2,2025-01-29 21:59:44.983815
1348,297,2,2025-01-29 21:59:44.983815
1349,298,1,2025-01-29 21:59:44.983815
1350,298,1,2025-01-29 21:59:44.983815
1351,298,2,2025-01-29 21:59:44.983815
1352,298,2,2025-01-29 21:59:44.983815
1353,298,2,2025-01-29 21:59:44.983815
1354,299,1,2025-01-29 21:59:44.983815
1355,299,1,2025-01-29 21:59:44.983815
1356,299,1,2025-01-29 21:59:44.983815
1357,299,1,2025-01-29 21:59:44.983815
1358,300,1,2025-01-29 21:59:44.983815
1359,300,1,2025-01-29 21:59:44.983815
1360,300,2,2025-01-29 21:59:44.983815
1361,300,2,2025-01-29 21:59:44.983815
1362,300,2,2025-01-29 21:59:44.983815
1363,300,2,2025-01-29 21:59:44.983815
1364,301,1,2025-01-29 21:59:44.983815
1365,301,1,2025-01-29 21:59:44.983815
1366,301,1,2025-01-29 21:59:44.983815
1367,301,1,2025-01-29 21:59:44.983815
1368,301,2,2025-01-29 21:59:44.983815
1369,301,2,2025-01-29 21:59:44.983815
1370,301,2,2025-01-29 21:59:44.983815
1371,301,2,2025-01-29 21:59:44.983815
1372,302,1,2025-01-29 21:59:44.983815
1373,302,1,2025-01-29 21:59:44.983815
1374,302,2,2025-01-29 21:59:44.983815
1375,302,2,2025-01-29 21:59:44.983815
1376,302,2,2025-01-29 21:59:44.983815
1377,302,2,2025-01-29 21:59:44.983815
1378,303,1,2025-01-29 21:59:44.983815
1379,303,1,2025-01-29 21:59:44.983815
1380,303,1,2025-01-29 21:59:44.983815
1381,303,1,2025-01-29 21:59:44.983815
1382,303,2,2025-01-29 21:59:44.983815
1383,303,2,2025-01-29 21:59:44.983815
1384,304,1,2025-01-29 21:59:44.983815
1385,304,1,2025-01-29 21:59:44.983815
1386,304,1,2025-01-29 21:59:44.983815
1387,304,1,2025-01-29 21:59:44.983815
1388,304,2,2025-01-29 21:59:44.983815
1389,304,2,2025-01-29 21:59:44.983815
1390,305,1,2025-01-29 21:59:44.983815
1391,305,1,2025-01-29 21:59:44.983815
1392,305,1,2025-01-29 21:59:44.983815
1393,305,1,2025-01-29 21:59:44.983815
1394,305,2,2025-01-29 21:59:44.983815
1395,305,2,2025-01-29 21:59:44.983815
1396,305,2,2025-01-29 21:59:44.983815
1397,306,1,2025-01-29 21:59:44.983815
1398,306,1,2025-01-29 21:59:44.983815
1399,306,1,2025-01-29 21:59:44.983815
1400,307,1,2025-01-29 21:59:44.983815
1401,307,1,2025-01-29 21:59:44.983815
1402,307,1,2025-01-29 21:59:44.983815
1403,307,2,2025-01-29 21:59:44.983815
1404,307,2,2025-01-29 21:59:44.983815
1405,307,2,2025-01-29 21:59:44.983815
1406,308,1,2025-01-29 21:59:44.983815
1407,308,1,2025-01-29 21:59:44.983815
1408,308,2,2025-01-29 21:59:44.983815
1409,308,2,2025-01-29 21:59:44.983815
1410,309,1,2025-01-29 21:59:44.983815
1411,309,1,2025-01-29 21:59:44.983815
1412,309,2,2025-01-29 21:59:44.983815
1413,309,2,2025-01-29 21:59:44.983815
1414,309,2,2025-01-29 21:59:44.983815
1415,309,2,2025-01-29 21:59:44.983815
1416,310,1,2025-01-29 21:59:44.983815
1417,310,1,2025-01-29 21:59:44.983815
1418,311,1,2025-01-29 21:59:44.983815
1419,311,1,2025-01-29 21:59:44.983815
1420,311,1,2025-01-29 21:59:44.983815
1421,311,2,2025-01-29 21:59:44.983815
1422,311,2,2025-01-29 21:59:44.983815
1423,311,2,2025-01-29 21:59:44.983815
1424,311,2,2025-01-29 21:59:44.983815
1425,312,2,2025-01-29 21:59:44.983815
1426,312,2,2025-01-29 21:59:44.983815
1427,312,2,2025-01-29 21:59:44.983815
1428,313,1,2025-01-29 21:59:44.983815
1429,313,1,2025-01-29 21:59:44.983815
1430,313,1,2025-01-29 21:59:44.983815
1431,313,1,2025-01-29 21:59:44.983815
1432,313,2,2025-01-29 21:59:44.983815
1433,313,2,2025-01-29 21:59:44.983815
1434,314,1,2025-01-29 21:59:44.983815
1435,314,1,2025-01-29 21:59:44.983815
1436,314,2,2025-01-29 21:59:44.983815
1437,314,2,2025-01-29 21:59:44.983815
1438,314,2,2025-01-29 21:59:44.983815
1439,314,2,2025-01-29 21:59:44.983815
1440,315,2,2025-01-29 21:59:44.983815
1441,315,2,2025-01-29 21:59:44.983815
1442,315,2,2025-01-29 21:59:44.983815
1443,316,2,2025-01-29 22:08:47.375941
1444,316,2,2025-01-29 22:08:47.375941
1445,317,1,2025-01-29 22:08:47.375941
1446,317,1,2025-01-29 22:08:47.375941
1447,317,1,2025-01-29 22:08:47.375941
1448,317,1,2025-01-29 22:08:47.375941
1449,317,2,2025-01-29 22:08:47.375941
1450,317,2,2025-01-29 22:08:47.375941
1451,317,2,2025-01-29 22:08:47.375941
1452,319,1,2025-01-29 22:08:47.375941
1453,319,1,2025-01-29 22:08:47.375941
1454,319,1,2025-01-29 22:08:47.375941
1455,319,2,2025-01-29 22:08:47.375941
1456,319,2,2025-01-29 22:08:47.375941
1457,319,2,2025-01-29 22:08:47.375941
1458,319,2,2025-01-29 22:08:47.375941
1459,320,1,2025-01-29 22:08:47.375941
1460,320,1,2025-01-29 22:08:47.375941
1461,320,1,2025-01-29 22:08:47.375941
1462,320,2,2025-01-29 22:08:47.375941
1463,320,2,2025-01-29 22:08:47.375941
1464,320,2,2025-01-29 22:08:47.375941
1465,320,2,2025-01-29 22:08:47.375941
1466,321,1,2025-01-29 22:08:47.375941
1467,321,1,2025-01-29 22:08:47.375941
1468,321,1,2025-01-29 22:08:47.375941
1469,321,1,2025-01-29 22:08:47.375941
1470,322,1,2025-01-29 22:08:47.375941
1471,322,1,2025-01-29 22:08:47.375941
1472,322,1,2025-01-29 22:08:47.375941
1473,322,1,2025-01-29 22:08:47.375941
1474,322,2,2025-01-29 22:08:47.375941
1475,322,2,2025-01-29 22:08:47.375941
1476,323,2,2025-01-29 22:08:47.375941
1477,323,2,2025-01-29 22:08:47.375941
1478,323,2,2025-01-29 22:08:47.375941
1479,323,2,2025-01-29 22:08:47.375941
1480,324,1,2025-01-29 22:08:47.375941
1481,324,1,2025-01-29 22:08:47.375941
1482,324,1,2025-01-29 22:08:47.375941
1483,324,2,2025-01-29 22:08:47.375941
1484,324,2,2025-01-29 22:08:47.375941
1485,326,1,2025-01-29 22:08:47.375941
1486,326,1,2025-01-29 22:08:47.375941
1487,326,2,2025-01-29 22:08:47.375941
1488,326,2,2025-01-29 22:08:47.375941
1489,326,2,2025-01-29 22:08:47.375941
1490,326,2,2025-01-29 22:08:47.375941
1491,327,1,2025-01-29 22:08:47.375941
1492,327,1,2025-01-29 22:08:47.375941
1493,327,1,2025-01-29 22:08:47.375941
1494,327,1,2025-01-29 22:08:47.375941
1495,327,2,2025-01-29 22:08:47.375941
1496,327,2,2025-01-29 22:08:47.375941
1497,328,2,2025-01-29 22:08:47.375941
1498,328,2,2025-01-29 22:08:47.375941
1499,328,2,2025-01-29 22:08:47.375941
1500,328,2,2025-01-29 22:08:47.375941
1501,329,1,2025-01-29 22:08:47.375941
1502,329,1,2025-01-29 22:08:47.375941
1503,329,1,2025-01-29 22:08:47.375941
1504,329,2,2025-01-29 22:08:47.375941
1505,329,2,2025-01-29 22:08:47.375941
1506,329,2,2025-01-29 22:08:47.375941
1507,330,1,2025-01-29 22:08:47.375941
1508,330,1,2025-01-29 22:08:47.375941
1509,330,1,2025-01-29 22:08:47.375941
1510,330,1,2025-01-29 22:08:47.375941
1511,330,2,2025-01-29 22:08:47.375941
1512,330,2,2025-01-29 22:08:47.375941
1513,330,2,2025-01-29 22:08:47.375941
1514,331,1,2025-01-29 22:08:47.375941
1515,331,1,2025-01-29 22:08:47.375941
1516,331,1,2025-01-29 22:08:47.375941
1517,331,1,2025-01-29 22:08:47.375941
1518,331,2,2025-01-29 22:08:47.375941
1519,331,2,2025-01-29 22:08:47.375941
1520,331,2,2025-01-29 22:08:47.375941
1521,331,2,2025-01-29 22:08:47.375941
1522,333,1,2025-01-29 22:08:47.375941
1523,333,1,2025-01-29 22:08:47.375941
1524,333,2,2025-01-29 22:08:47.375941
1525,333,2,2025-01-29 22:08:47.375941
1526,334,1,2025-01-29 22:08:47.375941
1527,334,1,2025-01-29 22:08:47.375941
1528,334,2,2025-01-29 22:08:47.375941
1529,334,2,2025-01-29 22:08:47.375941
1530,334,2,2025-01-29 22:08:47.375941
1531,334,2,2025-01-29 22:08:47.375941
1532,335,1,2025-01-29 22:08:47.375941
1533,335,1,2025-01-29 22:08:47.375941
1534,336,1,2025-01-29 22:08:47.375941
1535,336,1,2025-01-29 22:08:47.375941
1536,336,1,2025-01-29 22:08:47.375941
1537,336,2,2025-01-29 22:08:47.375941
1538,336,2,2025-01-29 22:08:47.375941
1539,337,1,2025-01-29 22:08:47.375941
1540,337,1,2025-01-29 22:08:47.375941
1541,337,2,2025-01-29 22:08:47.375941
1542,337,2,2025-01-29 22:08:47.375941
1543,338,2,2025-01-29 22:08:47.375941
1544,338,2,2025-01-29 22:08:47.375941
1545,338,2,2025-01-29 22:08:47.375941
1546,339,2,2025-01-29 22:08:47.375941
1547,339,2,2025-01-29 22:08:47.375941
1548,339,2,2025-01-29 22:08:47.375941
1549,340,1,2025-01-29 22:08:47.375941
1550,340,1,2025-01-29 22:08:47.375941
1551,341,1,2025-01-29 22:08:47.375941
1552,341,1,2025-01-29 22:08:47.375941
1553,341,1,2025-01-29 22:08:47.375941
1554,341,1,2025-01-29 22:08:47.375941
1555,341,2,2025-01-29 22:08:47.375941
1556,341,2,2025-01-29 22:08:47.375941
1557,341,2,2025-01-29 22:08:47.375941
1558,341,2,2025-01-29 22:08:47.375941
1559,342,1,2025-01-29 22:08:47.375941
1560,342,1,2025-01-29 22:08:47.375941
1561,342,1,2025-01-29 22:08:47.375941
1562,342,1,2025-01-29 22:08:47.375941
1563,343,1,2025-01-29 22:08:47.375941
1564,343,1,2025-01-29 22:08:47.375941
1565,344,1,2025-01-29 22:08:47.375941
1566,344,1,2025-01-29 22:08:47.375941
1567,344,1,2025-01-29 22:08:47.375941
1568,344,2,2025-01-29 22:08:47.375941
1569,344,2,2025-01-29 22:08:47.375941
1570,345,1,2025-01-29 22:08:47.375941
1571,345,1,2025-01-29 22:08:47.375941
1572,345,1,2025-01-29 22:08:47.375941
1573,345,2,2025-01-29 22:08:47.375941
1574,345,2,2025-01-29 22:08:47.375941
1575,346,1,2025-01-29 22:08:47.375941
1576,346,1,2025-01-29 22:08:47.375941
1577,346,2,2025-01-29 22:08:47.375941
1578,346,2,2025-01-29 22:08:47.375941
1579,346,2,2025-01-29 22:08:47.375941
1580,346,2,2025-01-29 22:08:47.375941
1581,347,1,2025-01-29 22:08:47.375941
1582,347,1,2025-01-29 22:08:47.375941
1583,347,1,2025-01-29 22:08:47.375941
1584,347,1,2025-01-29 22:08:47.375941
1585,348,2,2025-01-29 22:08:47.375941
1586,348,2,2025-01-29 22:08:47.375941
1587,348,2,2025-01-29 22:08:47.375941
1588,348,2,2025-01-29 22:08:47.375941
1589,349,1,2025-01-29 22:08:47.375941
1590,349,1,2025-01-29 22:08:47.375941
1591,349,1,2025-01-29 22:08:47.375941
1592,349,1,2025-01-29 22:08:47.375941
1593,349,2,2025-01-29 22:08:47.375941
1594,349,2,2025-01-29 22:08:47.375941
1595,349,2,2025-01-29 22:08:47.375941
1596,350,1,2025-01-29 22:08:47.375941
1597,350,1,2025-01-29 22:08:47.375941
1598,350,1,2025-01-29 22:08:47.375941
1599,350,1,2025-01-29 22:08:47.375941
1600,350,2,2025-01-29 22:08:47.375941
1601,350,2,2025-01-29 22:08:47.375941
1602,350,2,2025-01-29 22:08:47.375941
1603,350,2,2025-01-29 22:08:47.375941
1604,351,1,2025-01-29 22:08:47.375941
1605,351,1,2025-01-29 22:08:47.375941
1606,351,1,2025-01-29 22:08:47.375941
1607,351,2,2025-01-29 22:08:47.375941
1608,351,2,2025-01-29 22:08:47.375941
1609,351,2,2025-01-29 22:08:47.375941
1610,352,2,2025-01-29 22:08:47.375941
1611,352,2,2025-01-29 22:08:47.375941
1612,352,2,2025-01-29 22:08:47.375941
1613,352,2,2025-01-29 22:08:47.375941
1614,353,1,2025-01-29 22:08:47.375941
1615,353,1,2025-01-29 22:08:47.375941
1616,353,2,2025-01-29 22:08:47.375941
1617,353,2,2025-01-29 22:08:47.375941
1618,353,2,2025-01-29 22:08:47.375941
1619,353,2,2025-01-29 22:08:47.375941
1620,354,1,2025-01-29 22:08:47.375941
1621,354,1,2025-01-29 22:08:47.375941
1622,354,1,2025-01-29 22:08:47.375941
1623,354,2,2025-01-29 22:08:47.375941
1624,354,2,2025-01-29 22:08:47.375941
1625,355,2,2025-01-29 22:08:47.375941
1626,355,2,2025-01-29 22:08:47.375941
1627,356,1,2025-01-29 22:08:47.375941
1628,356,1,2025-01-29 22:08:47.375941
1629,356,1,2025-01-29 22:08:47.375941
1630,356,1,2025-01-29 22:08:47.375941
1631,356,2,2025-01-29 22:08:47.375941
1632,356,2,2025-01-29 22:08:47.375941
1633,356,2,2025-01-29 22:08:47.375941
1634,356,2,2025-01-29 22:08:47.375941
1635,357,2,2025-01-29 22:08:47.375941
1636,357,2,2025-01-29 22:08:47.375941
1637,357,2,2025-01-29 22:08:47.375941
1638,357,2,2025-01-29 22:08:47.375941
1639,358,1,2025-01-29 22:08:47.375941
1640,358,1,2025-01-29 22:08:47.375941
1641,358,1,2025-01-29 22:08:47.375941
1642,358,1,2025-01-29 22:08:47.375941
1643,358,2,2025-01-29 22:08:47.375941
1644,358,2,2025-01-29 22:08:47.375941
1645,358,2,2025-01-29 22:08:47.375941
1646,358,2,2025-01-29 22:08:47.375941
1647,360,1,2025-01-29 22:08:47.375941
1648,360,1,2025-01-29 22:08:47.375941
1649,360,1,2025-01-29 22:08:47.375941
1650,360,1,2025-01-29 22:08:47.375941
1651,361,1,2025-01-29 22:08:47.375941
1652,361,1,2025-01-29 22:08:47.375941
1653,361,1,2025-01-29 22:08:47.375941
1654,361,1,2025-01-29 22:08:47.375941
1655,361,2,2025-01-29 22:08:47.375941
1656,361,2,2025-01-29 22:08:47.375941
1657,361,2,2025-01-29 22:08:47.375941
1658,361,2,2025-01-29 22:08:47.375941
1659,362,1,2025-01-29 22:08:47.375941
1660,362,1,2025-01-29 22:08:47.375941
1661,363,1,2025-01-29 22:08:47.375941
1662,363,1,2025-01-29 22:08:47.375941
1663,363,1,2025-01-29 22:08:47.375941
1664,363,2,2025-01-29 22:08:47.375941
1665,363,2,2025-01-29 22:08:47.375941
1666,363,2,2025-01-29 22:08:47.375941
1667,364,1,2025-01-29 22:08:47.375941
1668,364,1,2025-01-29 22:08:47.375941
1669,364,1,2025-01-29 22:08:47.375941
1670,365,1,2025-01-29 22:08:47.375941
1671,365,1,2025-01-29 22:08:47.375941
1672,365,2,2025-01-29 22:08:47.375941
1673,365,2,2025-01-29 22:08:47.375941
1674,366,1,2025-01-29 22:08:47.375941
1675,366,1,2025-01-29 22:08:47.375941
1676,366,1,2025-01-29 22:08:47.375941
1677,366,1,2025-01-29 22:08:47.375941
1678,366,2,2025-01-29 22:08:47.375941
1679,366,2,2025-01-29 22:08:47.375941
1680,366,2,2025-01-29 22:08:47.375941
1681,367,1,2025-01-29 22:08:47.375941
1682,367,1,2025-01-29 22:08:47.375941
1683,367,1,2025-01-29 22:08:47.375941
1684,367,1,2025-01-29 22:08:47.375941
1685,367,2,2025-01-29 22:08:47.375941
1686,367,2,2025-01-29 22:08:47.375941
1687,367,2,2025-01-29 22:08:47.375941
1688,368,1,2025-01-29 22:08:47.375941
1689,368,1,2025-01-29 22:08:47.375941
1690,369,1,2025-01-29 22:08:47.375941
1691,369,1,2025-01-29 22:08:47.375941
1692,369,1,2025-01-29 22:08:47.375941
1693,369,1,2025-01-29 22:08:47.375941
1694,369,2,2025-01-29 22:08:47.375941
1695,369,2,2025-01-29 22:08:47.375941
1696,369,2,2025-01-29 22:08:47.375941
1697,369,2,2025-01-29 22:08:47.375941
1698,370,1,2025-01-29 22:08:47.375941
1699,370,1,2025-01-29 22:08:47.375941
1700,370,1,2025-01-29 22:08:47.375941
1701,370,2,2025-01-29 22:08:47.375941
1702,370,2,2025-01-29 22:08:47.375941
1703,371,1,2025-01-29 22:08:47.375941
1704,371,1,2025-01-29 22:08:47.375941
1705,371,1,2025-01-29 22:08:47.375941
1706,372,1,2025-01-29 22:08:47.375941
1707,372,1,2025-01-29 22:08:47.375941
1708,373,1,2025-01-29 22:08:47.375941
1709,373,1,2025-01-29 22:08:47.375941
1710,373,1,2025-01-29 22:08:47.375941
1711,373,2,2025-01-29 22:08:47.375941
1712,373,2,2025-01-29 22:08:47.375941
1713,374,1,2025-01-29 22:08:47.375941
1714,374,1,2025-01-29 22:08:47.375941
1715,374,1,2025-01-29 22:08:47.375941
1716,374,2,2025-01-29 22:08:47.375941
1717,374,2,2025-01-29 22:08:47.375941
1718,374,2,2025-01-29 22:08:47.375941
1719,374,2,2025-01-29 22:08:47.375941
1720,375,1,2025-01-29 22:08:47.375941
1721,375,1,2025-01-29 22:08:47.375941
1722,376,1,2025-01-29 22:08:47.375941
1723,376,1,2025-01-29 22:08:47.375941
1724,376,1,2025-01-29 22:08:47.375941
1725,376,1,2025-01-29 22:08:47.375941
1726,376,2,2025-01-29 22:08:47.375941
1727,376,2,2025-01-29 22:08:47.375941
1728,376,2,2025-01-29 22:08:47.375941
1729,377,1,2025-01-29 22:08:47.375941
1730,377,1,2025-01-29 22:08:47.375941
1731,377,1,2025-01-29 22:08:47.375941
1732,377,2,2025-01-29 22:08:47.375941
1733,377,2,2025-01-29 22:08:47.375941
1734,377,2,2025-01-29 22:08:47.375941
1735,378,1,2025-01-29 22:08:47.375941
1736,378,1,2025-01-29 22:08:47.375941
1737,378,1,2025-01-29 22:08:47.375941
1738,378,1,2025-01-29 22:08:47.375941
1739,378,2,2025-01-29 22:08:47.375941
1740,378,2,2025-01-29 22:08:47.375941
1741,378,2,2025-01-29 22:08:47.375941
1742,378,2,2025-01-29 22:08:47.375941
1743,379,2,2025-01-29 22:08:47.375941
1744,379,2,2025-01-29 22:08:47.375941
1745,379,2,2025-01-29 22:08:47.375941
1746,379,2,2025-01-29 22:08:47.375941
1747,380,1,2025-01-29 22:08:47.375941
1748,380,1,2025-01-29 22:08:47.375941
1749,380,2,2025-01-29 22:08:47.375941
1750,380,2,2025-01-29 22:08:47.375941
1751,380,2,2025-01-29 22:08:47.375941
1752,381,1,2025-01-29 22:08:47.375941
1753,381,1,2025-01-29 22:08:47.375941
1754,381,2,2025-01-29 22:08:47.375941
1755,381,2,2025-01-29 22:08:47.375941
1756,381,2,2025-01-29 22:08:47.375941
1757,382,1,2025-01-29 22:08:47.375941
1758,382,1,2025-01-29 22:08:47.375941
1759,382,1,2025-01-29 22:08:47.375941
1760,382,1,2025-01-29 22:08:47.375941
1761,382,2,2025-01-29 22:08:47.375941
1762,382,2,2025-01-29 22:08:47.375941
1763,382,2,2025-01-29 22:08:47.375941
1764,382,2,2025-01-29 22:08:47.375941
1765,383,1,2025-01-29 22:08:47.375941
1766,383,1,2025-01-29 22:08:47.375941
1767,383,1,2025-01-29 22:08:47.375941
1768,383,2,2025-01-29 22:08:47.375941
1769,383,2,2025-01-29 22:08:47.375941
1770,384,2,2025-01-29 22:08:47.375941
1771,384,2,2025-01-29 22:08:47.375941
1772,384,2,2025-01-29 22:08:47.375941
1773,385,1,2025-01-29 22:08:47.375941
1774,385,1,2025-01-29 22:08:47.375941
1775,385,2,2025-01-29 22:08:47.375941
1776,385,2,2025-01-29 22:08:47.375941
1777,385,2,2025-01-29 22:08:47.375941
1778,387,1,2025-01-29 22:08:47.375941
1779,387,1,2025-01-29 22:08:47.375941
1780,387,1,2025-01-29 22:08:47.375941
1781,387,2,2025-01-29 22:08:47.375941
1782,387,2,2025-01-29 22:08:47.375941
1783,387,2,2025-01-29 22:08:47.375941
1784,388,1,2025-01-29 22:08:47.375941
1785,388,1,2025-01-29 22:08:47.375941
1786,388,1,2025-01-29 22:08:47.375941
1787,388,2,2025-01-29 22:08:47.375941
1788,388,2,2025-01-29 22:08:47.375941
1789,388,2,2025-01-29 22:08:47.375941
1790,389,1,2025-01-29 22:08:47.375941
1791,389,1,2025-01-29 22:08:47.375941
1792,389,2,2025-01-29 22:08:47.375941
1793,389,2,2025-01-29 22:08:47.375941
1794,390,1,2025-01-29 22:08:47.375941
1795,390,1,2025-01-29 22:08:47.375941
1796,390,1,2025-01-29 22:08:47.375941
1797,391,1,2025-01-29 22:08:47.375941
1798,391,1,2025-01-29 22:08:47.375941
1799,391,1,2025-01-29 22:08:47.375941
1800,391,1,2025-01-29 22:08:47.375941
1801,391,2,2025-01-29 22:08:47.375941
1802,391,2,2025-01-29 22:08:47.375941
1803,391,2,2025-01-29 22:08:47.375941
1804,392,1,2025-01-29 22:08:47.375941
1805,392,1,2025-01-29 22:08:47.375941
1806,392,1,2025-01-29 22:08:47.375941
1807,392,1,2025-01-29 22:08:47.375941
1808,392,2,2025-01-29 22:08:47.375941
1809,392,2,2025-01-29 22:08:47.375941
1810,393,1,2025-01-29 22:08:47.375941
1811,393,1,2025-01-29 22:08:47.375941
1812,394,1,2025-01-29 22:08:47.375941
1813,394,1,2025-01-29 22:08:47.375941
1814,394,1,2025-01-29 22:08:47.375941
1815,394,1,2025-01-29 22:08:47.375941
1816,395,1,2025-01-29 22:08:47.375941
1817,395,1,2025-01-29 22:08:47.375941
1818,395,1,2025-01-29 22:08:47.375941
1819,395,2,2025-01-29 22:08:47.375941
1820,395,2,2025-01-29 22:08:47.375941
1821,395,2,2025-01-29 22:08:47.375941
1822,396,2,2025-01-29 22:08:47.375941
1823,396,2,2025-01-29 22:08:47.375941
1824,396,2,2025-01-29 22:08:47.375941
1825,396,2,2025-01-29 22:08:47.375941
1826,397,1,2025-01-29 22:08:47.375941
1827,397,1,2025-01-29 22:08:47.375941
1828,397,1,2025-01-29 22:08:47.375941
1829,397,2,2025-01-29 22:08:47.375941
1830,397,2,2025-01-29 22:08:47.375941
1831,397,2,2025-01-29 22:08:47.375941
1832,397,2,2025-01-29 22:08:47.375941
1833,398,2,2025-01-29 22:08:47.375941
1834,398,2,2025-01-29 22:08:47.375941
1835,398,2,2025-01-29 22:08:47.375941
1836,398,2,2025-01-29 22:08:47.375941
1837,399,2,2025-01-29 22:08:47.375941
1838,399,2,2025-01-29 22:08:47.375941
1839,400,1,2025-01-29 22:08:47.375941
1840,400,1,2025-01-29 22:08:47.375941
1841,401,1,2025-01-29 22:08:47.375941
1842,401,1,2025-01-29 22:08:47.375941
1843,402,1,2025-01-29 22:08:47.375941
1844,402,1,2025-01-29 22:08:47.375941
1845,402,1,2025-01-29 22:08:47.375941
1846,402,2,2025-01-29 22:08:47.375941
1847,402,2,2025-01-29 22:08:47.375941
1848,402,2,2025-01-29 22:08:47.375941
1849,403,1,2025-01-29 22:08:47.375941
1850,403,1,2025-01-29 22:08:47.375941
1851,403,1,2025-01-29 22:08:47.375941
1852,403,1,2025-01-29 22:08:47.375941
1853,403,2,2025-01-29 22:08:47.375941
1854,403,2,2025-01-29 22:08:47.375941
1855,403,2,2025-01-29 22:08:47.375941
1856,403,2,2025-01-29 22:08:47.375941
1857,405,2,2025-01-29 22:08:47.375941
1858,405,2,2025-01-29 22:08:47.375941
1859,406,1,2025-01-29 22:08:47.375941
1860,406,1,2025-01-29 22:08:47.375941
1861,406,2,2025-01-29 22:08:47.375941
1862,406,2,2025-01-29 22:08:47.375941
1863,406,2,2025-01-29 22:08:47.375941
1864,406,2,2025-01-29 22:08:47.375941
